row_index,biet_duoc,link_slot,url,file_id,status,http_status,local_path,file_size
80,Sitagliptin 50mg,1,https://drive.google.com/file/d/1ZmesrYVaNpEor97Mf2MLOYKdc_SAb06n/view?usp=drive_link,1ZmesrYVaNpEor97Mf2MLOYKdc_SAb06n,ok,200,dataset\hdsd_raw\0080_Sitagliptin_50mg_1_1ZmesrYVaNpEor97Mf2MLOYKdc_SAb06n.pdf,5810364
81,Ridolip 10,1,https://drive.google.com/file/d/1YEAYTT9S7mnGyGG3erU0MPq3czPCRPbO/view?usp=drive_link,1YEAYTT9S7mnGyGG3erU0MPq3czPCRPbO,ok,200,dataset\hdsd_raw\0081_Ridolip_10_1_1YEAYTT9S7mnGyGG3erU0MPq3czPCRPbO.pdf,3358712
82,Repaglinide Tablets 0.5mg; Repaglinide Tablets 2mg,1,https://drive.google.com/file/d/1T6uDy0VWe8Pv1tdXMkwTe27zja1VatnJ/view?usp=drive_link,1T6uDy0VWe8Pv1tdXMkwTe27zja1VatnJ,ok,200,dataset\hdsd_raw\0082_Repaglinide_Tablets_0_5mg_Repaglinide_Tablets_2mg_1_1T6uDy0VWe8Pv1tdXMkwTe27zja1VatnJ.pdf,9160037
83,Sitaglo 100,1,https://drive.google.com/file/d/1_gC1LrX2sqd2_yFETAY0OY3cuHJdUdiH/view?usp=drive_link,1_gC1LrX2sqd2_yFETAY0OY3cuHJdUdiH,ok,200,dataset\hdsd_raw\0083_Sitaglo_100_1_1_gC1LrX2sqd2_yFETAY0OY3cuHJdUdiH.pdf,5429994
84,RIOSART HCT 80+12.5MG,1,https://drive.google.com/file/d/1YV24A0Imoxs340eKJ0WKsvrHA4AGQT9I/view?usp=drive_link,1YV24A0Imoxs340eKJ0WKsvrHA4AGQT9I,ok,200,dataset\hdsd_raw\0084_RIOSART_HCT_80_12_5MG_1_1YV24A0Imoxs340eKJ0WKsvrHA4AGQT9I.pdf,5377196
85,Refresh Tears,1,https://drive.google.com/file/d/1TRXAFSUuFieIc4FYAuAq6oeFDPGGg-ej/view?usp=drive_link,1TRXAFSUuFieIc4FYAuAq6oeFDPGGg-ej,ok,200,dataset\hdsd_raw\0085_Refresh_Tears_1_1TRXAFSUuFieIc4FYAuAq6oeFDPGGg-ej.pdf,1350421
86,Mylenfa II,1,https://drive.google.com/file/d/1efAPdfrIhwNKb5YeNPdPfq_0GAd8RhrP/view?usp=drive_link,1efAPdfrIhwNKb5YeNPdPfq_0GAd8RhrP,ok,200,dataset\hdsd_raw\0086_Mylenfa_II_1_1efAPdfrIhwNKb5YeNPdPfq_0GAd8RhrP.pdf,791379
87,Rocuronium-BFS,1,https://drive.google.com/file/d/1_nU_28uC_paEpc1MnPTiwsU9nNYGrDvz/view?usp=drive_link,1_nU_28uC_paEpc1MnPTiwsU9nNYGrDvz,ok,200,dataset\hdsd_raw\0087_Rocuronium-BFS_1_1_nU_28uC_paEpc1MnPTiwsU9nNYGrDvz.pdf,5159948
88,Ravastel-5,1,https://drive.google.com/file/d/1F1VEU9dQZL5AQ9Mv-4wsLriohWZz1P_U/view?usp=drive_link,1F1VEU9dQZL5AQ9Mv-4wsLriohWZz1P_U,ok,200,dataset\hdsd_raw\0088_Ravastel-5_1_1F1VEU9dQZL5AQ9Mv-4wsLriohWZz1P_U.pdf,2625340
89,Mydrin-P,1,https://drive.google.com/file/d/1VEBEDGsQxMP8Zr3Dqy_tjFFN8gnvNdFV/view?usp=drive_link,1VEBEDGsQxMP8Zr3Dqy_tjFFN8gnvNdFV,ok,200,dataset\hdsd_raw\0089_Mydrin-P_1_1VEBEDGsQxMP8Zr3Dqy_tjFFN8gnvNdFV.pdf,4501446
90,Rabeprazole sodium 20mg,1,https://drive.google.com/file/d/18CBOwHMOEr75LVRP4HJCmxq1cWopL97J/view?usp=drive_link,18CBOwHMOEr75LVRP4HJCmxq1cWopL97J,ok,200,dataset\hdsd_raw\0090_Rabeprazole_sodium_20mg_1_18CBOwHMOEr75LVRP4HJCmxq1cWopL97J.pdf,6773879
91,Mycemol,1,https://drive.google.com/file/d/1Dfrw79sjMKBO7KC6AWZyjQWvI3_UuRkW/view?usp=drive_link,1Dfrw79sjMKBO7KC6AWZyjQWvI3_UuRkW,ok,200,dataset\hdsd_raw\0091_Mycemol_1_1Dfrw79sjMKBO7KC6AWZyjQWvI3_UuRkW.pdf,4864702
92,Rabeprazol 20mg,1,https://drive.google.com/file/d/18CBOwHMOEr75LVRP4HJCmxq1cWopL97J/view?usp=drive_link,18CBOwHMOEr75LVRP4HJCmxq1cWopL97J,ok,200,dataset\hdsd_raw\0092_Rabeprazol_20mg_1_18CBOwHMOEr75LVRP4HJCmxq1cWopL97J.pdf,6773879
93,Mupricon Ointment,1,https://drive.google.com/file/d/1H6f3rZ13-8qWIbe1f03Z5x4L4fB2R-F1/view?usp=drive_link,1H6f3rZ13-8qWIbe1f03Z5x4L4fB2R-F1,ok,200,dataset\hdsd_raw\0093_Mupricon_Ointment_1_1H6f3rZ13-8qWIbe1f03Z5x4L4fB2R-F1.pdf,5100456
94,ROTINVAST 20,1,https://drive.google.com/file/d/1awzHLxsPCtCRA4lqMNgSX31qlu6Ud31W/view?usp=drive_link,1awzHLxsPCtCRA4lqMNgSX31qlu6Ud31W,ok,200,dataset\hdsd_raw\0094_ROTINVAST_20_1_1awzHLxsPCtCRA4lqMNgSX31qlu6Ud31W.pdf,2798097
95,Sitamac 100,1,https://drive.google.com/file/d/1JaHuBdIopRmxUmpB1idOQwuuikC3Uy3O/view?usp=drive_link,1JaHuBdIopRmxUmpB1idOQwuuikC3Uy3O,ok,200,dataset\hdsd_raw\0095_Sitamac_100_1_1JaHuBdIopRmxUmpB1idOQwuuikC3Uy3O.pdf,2746498
96,Mucome spray,1,https://drive.google.com/file/d/1Fo7XYZ2NSmo8HAvCNlkq2Fn7DQ5uH2Fr/view?usp=drive_link,1Fo7XYZ2NSmo8HAvCNlkq2Fn7DQ5uH2Fr,ok,200,dataset\hdsd_raw\0096_Mucome_spray_1_1Fo7XYZ2NSmo8HAvCNlkq2Fn7DQ5uH2Fr.pdf,1817884
97,Moxilen 500mg,1,https://drive.google.com/file/d/1ODf_6ddXtQNpmdAjal82RndIb3dlxu-u/view?usp=drive_link,1ODf_6ddXtQNpmdAjal82RndIb3dlxu-u,ok,200,dataset\hdsd_raw\0097_Moxilen_500mg_1_1ODf_6ddXtQNpmdAjal82RndIb3dlxu-u.pdf,4313206
98,Premilin 75mg,1,https://drive.google.com/file/d/1ZZ8FIVRBr6WbwQAFGOH9AAhrEocNLbY9/view?usp=drive_link,1ZZ8FIVRBr6WbwQAFGOH9AAhrEocNLbY9,ok,200,dataset\hdsd_raw\0098_Premilin_75mg_1_1ZZ8FIVRBr6WbwQAFGOH9AAhrEocNLbY9.pdf,4107422
99,Mocramide 50mg,1,https://drive.google.com/file/d/1ry50s6Ds4ojz5cc9DmsafaNUnHsDJ8ut/view?usp=drive_link,1ry50s6Ds4ojz5cc9DmsafaNUnHsDJ8ut,ok,200,dataset\hdsd_raw\0099_Mocramide_50mg_1_1ry50s6Ds4ojz5cc9DmsafaNUnHsDJ8ut.pdf,9725723
100,Mivifort 1000/50,1,https://drive.google.com/file/d/102e6kmEbtKaDsrq_QMd5YGw2hMvx1N_W/view?usp=drive_link,102e6kmEbtKaDsrq_QMd5YGw2hMvx1N_W,ok,200,dataset\hdsd_raw\0100_Mivifort_1000_50_1_102e6kmEbtKaDsrq_QMd5YGw2hMvx1N_W.pdf,2507813
101,Mitarpin 15,1,https://drive.google.com/file/d/1yBYhDg0Z3ZahPTOMProIRLceBwVdjB1r/view?usp=drive_link,1yBYhDg0Z3ZahPTOMProIRLceBwVdjB1r,ok,200,dataset\hdsd_raw\0101_Mitarpin_15_1_1yBYhDg0Z3ZahPTOMProIRLceBwVdjB1r.pdf,5821517
102,Polhumin Mix-2,1,https://drive.google.com/file/d/1lM2ddQtmOSfURD7Nb-IocWR1vP_W8j3R/view?usp=drive_link,1lM2ddQtmOSfURD7Nb-IocWR1vP_W8j3R,ok,200,dataset\hdsd_raw\0102_Polhumin_Mix-2_1_1lM2ddQtmOSfURD7Nb-IocWR1vP_W8j3R.pdf,2550696
104,Plendil Plus,1,https://drive.google.com/file/d/1RV2yteiFdTsdjJoilBkNjEC0HhcKnYd0/view?usp=drive_link,1RV2yteiFdTsdjJoilBkNjEC0HhcKnYd0,ok,200,dataset\hdsd_raw\0104_Plendil_Plus_1_1RV2yteiFdTsdjJoilBkNjEC0HhcKnYd0.pdf,838639
105,Salzol,1,https://drive.google.com/file/d/1cKnRoPSqT8L56zTyGLF75EY8h_kYMLbF/view?usp=drive_link,1cKnRoPSqT8L56zTyGLF75EY8h_kYMLbF,ok,200,dataset\hdsd_raw\0105_Salzol_1_1cKnRoPSqT8L56zTyGLF75EY8h_kYMLbF.pdf,3809862
106,"Midapezon 1g/0,5g",1,https://drive.google.com/file/d/1WEQL98ZePWGXFq6XCJwRV4wOiCheSX1o/view?usp=drive_link,1WEQL98ZePWGXFq6XCJwRV4wOiCheSX1o,ok,200,dataset\hdsd_raw\0106_Midapezon_1g_0_5g_1_1WEQL98ZePWGXFq6XCJwRV4wOiCheSX1o.pdf,3979655
107,Piroxicam,1,https://drive.google.com/file/d/1q7fxAg5bW79m1X-oMKDVR6GNXTqU8bBd/view?usp=drive_link,1q7fxAg5bW79m1X-oMKDVR6GNXTqU8bBd,ok,200,dataset\hdsd_raw\0107_Piroxicam_1_1q7fxAg5bW79m1X-oMKDVR6GNXTqU8bBd.pdf,2369479
108,Midantin 875/125,1,https://drive.google.com/file/d/1tzuBxP_BrJL2UPKE2cvTtrMaL-8vSTxJ/view?usp=drive_link,1tzuBxP_BrJL2UPKE2cvTtrMaL-8vSTxJ,ok,200,dataset\hdsd_raw\0108_Midantin_875_125_1_1tzuBxP_BrJL2UPKE2cvTtrMaL-8vSTxJ.pdf,1474637
109,Sitamibe-M 50/1000,1,https://drive.google.com/file/d/1fdfC68viLPQwgyXrFwvVZpDVeHsJQgXE/view?usp=drive_link,1fdfC68viLPQwgyXrFwvVZpDVeHsJQgXE,ok,200,dataset\hdsd_raw\0109_Sitamibe-M_50_1000_1_1fdfC68viLPQwgyXrFwvVZpDVeHsJQgXE.pdf,10618449
110,Pyzacar 50 mg,1,https://drive.google.com/file/d/1ZfUuuLxoRrTrslxF9d9Wi5180Milhe8P/view?usp=drive_link,1ZfUuuLxoRrTrslxF9d9Wi5180Milhe8P,ok,200,dataset\hdsd_raw\0110_Pyzacar_50_mg_1_1ZfUuuLxoRrTrslxF9d9Wi5180Milhe8P.pdf,1562928
111,Sitomet 50/850,1,https://drive.google.com/file/d/113W2IdTCSHV06YNh08HX12934NcZ4URo/view?usp=drive_link,113W2IdTCSHV06YNh08HX12934NcZ4URo,ok,200,dataset\hdsd_raw\0111_Sitomet_50_850_1_113W2IdTCSHV06YNh08HX12934NcZ4URo.pdf,9744758
112,Mibetel HCT,1,https://drive.google.com/file/d/1cjZbENe7QSBNO-Z-wdHegmQdAIRnu9GI/view?usp=drive_link,1cjZbENe7QSBNO-Z-wdHegmQdAIRnu9GI,ok,200,dataset\hdsd_raw\0112_Mibetel_HCT_1_1cjZbENe7QSBNO-Z-wdHegmQdAIRnu9GI.pdf,2049986
113,Skiran 50mg,1,https://drive.google.com/file/d/1_OOlEUB08VyCHEkaDmo_kQnZB1sETpst/view?usp=drive_link,1_OOlEUB08VyCHEkaDmo_kQnZB1sETpst,ok,200,dataset\hdsd_raw\0113_Skiran_50mg_1_1_OOlEUB08VyCHEkaDmo_kQnZB1sETpst.pdf,9589250
114,Perisamlor 5 mg/5 mg,1,https://drive.google.com/file/d/177C1oCRgxfw1eh4UoGCpBhKC6cnXGLxf/view?usp=drive_link,177C1oCRgxfw1eh4UoGCpBhKC6cnXGLxf,ok,200,dataset\hdsd_raw\0114_Perisamlor_5_mg_5_mg_1_177C1oCRgxfw1eh4UoGCpBhKC6cnXGLxf.pdf,7934016
115,"Sodium chloride 0,9%",1,https://drive.google.com/file/d/1W7GRo9BRnreOMyIJeaAQrSPsjwa-CXj_/view?usp=drive_link,1W7GRo9BRnreOMyIJeaAQrSPsjwa-CXj_,ok,200,dataset\hdsd_raw\0115_Sodium_chloride_0_9_1_1W7GRo9BRnreOMyIJeaAQrSPsjwa-CXj_.pdf,2009807
116,Mibetel AM 40/5,1,https://drive.google.com/file/d/1cjZbENe7QSBNO-Z-wdHegmQdAIRnu9GI/view?usp=drive_link,1cjZbENe7QSBNO-Z-wdHegmQdAIRnu9GI,ok,200,dataset\hdsd_raw\0116_Mibetel_AM_40_5_1_1cjZbENe7QSBNO-Z-wdHegmQdAIRnu9GI.pdf,2049986
117,Perglim 3,1,https://drive.google.com/file/d/1C7PEbXTfdpM_R92I0ycC6CgcfG19AFrK/view?usp=drive_link,1C7PEbXTfdpM_R92I0ycC6CgcfG19AFrK,ok,200,dataset\hdsd_raw\0117_Perglim_3_1_1C7PEbXTfdpM_R92I0ycC6CgcfG19AFrK.pdf,2883747
118,Somazina 500mg,1,https://drive.google.com/file/d/1IduqTzYnvS7LVREbyZNeANfVc69VRTDK/view?usp=drive_link,1IduqTzYnvS7LVREbyZNeANfVc69VRTDK,ok,200,dataset\hdsd_raw\0118_Somazina_500mg_1_1IduqTzYnvS7LVREbyZNeANfVc69VRTDK.pdf,2016790
119,Pepta-bisman,1,https://drive.google.com/file/d/1MwPvlN7yaZ1lvbIdnHrX7JWUD5oApUbw/view?usp=drive_link,1MwPvlN7yaZ1lvbIdnHrX7JWUD5oApUbw,ok,200,dataset\hdsd_raw\0119_Pepta-bisman_1_1MwPvlN7yaZ1lvbIdnHrX7JWUD5oApUbw.pdf,2694992
120,Sorbitol 3%,1,https://drive.google.com/file/d/1Mp4mnnpcRijdiBw-9LuCabM3a67XXzmu/view?usp=drive_link,1Mp4mnnpcRijdiBw-9LuCabM3a67XXzmu,ok,200,dataset\hdsd_raw\0120_Sorbitol_3_1_1Mp4mnnpcRijdiBw-9LuCabM3a67XXzmu.pdf,793549
121,Glucose 10%,1,https://drive.google.com/file/d/1RezMirZdhOWiQ9JK68GT1RNUu3m_1ntC/view?usp=drive_link,1RezMirZdhOWiQ9JK68GT1RNUu3m_1ntC,ok,200,dataset\hdsd_raw\0121_Glucose_10_1_1RezMirZdhOWiQ9JK68GT1RNUu3m_1ntC.pdf,1338004
122,Spiriva Respimat,1,https://drive.google.com/file/d/1-mPx6jXV9zREr4VqwU50FQSw0GOugben/view?usp=drive_link,1-mPx6jXV9zREr4VqwU50FQSw0GOugben,ok,200,dataset\hdsd_raw\0122_Spiriva_Respimat_1_1-mPx6jXV9zREr4VqwU50FQSw0GOugben.pdf,1291069
123,Paringold Injection,1,https://drive.google.com/file/d/1LcV1w7tHSbPvNofXWjZjhkd04gVmaHKF/view?usp=drive_link,1LcV1w7tHSbPvNofXWjZjhkd04gVmaHKF,ok,200,dataset\hdsd_raw\0123_Paringold_Injection_1_1LcV1w7tHSbPvNofXWjZjhkd04gVmaHKF.pdf,6018347
125,Tabarex-160,1,https://drive.google.com/file/d/1a4izeFR9MItegKS0ruy8dRWQeYrxgnzs/view?usp=drive_link,1a4izeFR9MItegKS0ruy8dRWQeYrxgnzs,ok,200,dataset\hdsd_raw\0125_Tabarex-160_1_1a4izeFR9MItegKS0ruy8dRWQeYrxgnzs.pdf,10199761
126,Mibelet,1,https://drive.google.com/file/d/1RmRotQ_vI1vFfAI7Km_iKV3SxO2F6SjH/view?usp=sharing,1RmRotQ_vI1vFfAI7Km_iKV3SxO2F6SjH,ok,200,dataset\hdsd_raw\0126_Mibelet_1_1RmRotQ_vI1vFfAI7Km_iKV3SxO2F6SjH.pdf,2839630
127,Stadlacil 2,1,https://drive.google.com/file/d/1SYZkR2irZKptyNhoGSsSzKHcGoZ3INLx/view?usp=drive_link,1SYZkR2irZKptyNhoGSsSzKHcGoZ3INLx,ok,200,dataset\hdsd_raw\0127_Stadlacil_2_1_1SYZkR2irZKptyNhoGSsSzKHcGoZ3INLx.pdf,848771
128,Stamlo-T,1,https://drive.google.com/file/d/1jBeqXd_C95E0892Uak3dPcQOzKXttjKX/view?usp=drive_link,1jBeqXd_C95E0892Uak3dPcQOzKXttjKX,ok,200,dataset\hdsd_raw\0128_Stamlo-T_1_1jBeqXd_C95E0892Uak3dPcQOzKXttjKX.pdf,11947957
129,Paravina 1 g,1,https://drive.google.com/file/d/1mhX801OAA3neEPazimdEAnA5Rrt-_m6S/view?usp=drive_link,1mhX801OAA3neEPazimdEAnA5Rrt-_m6S,ok,200,dataset\hdsd_raw\0129_Paravina_1_g_1_1mhX801OAA3neEPazimdEAnA5Rrt-_m6S.pdf,3371404
130,Stilaren,1,https://drive.google.com/file/d/1AxaOPx8pNPapZbMlJUyiccCZCpTnuYuE/view?usp=drive_link,1AxaOPx8pNPapZbMlJUyiccCZCpTnuYuE,ok,200,dataset\hdsd_raw\0130_Stilaren_1_1AxaOPx8pNPapZbMlJUyiccCZCpTnuYuE.pdf,2035640
131,Meyerfibrat NT 145,1,https://drive.google.com/file/d/1H4GPdpcUauwKFNK1k3lr-2v0Fhkpoa3B/view?usp=sharing,1H4GPdpcUauwKFNK1k3lr-2v0Fhkpoa3B,ok,200,dataset\hdsd_raw\0131_Meyerfibrat_NT_145_1_1H4GPdpcUauwKFNK1k3lr-2v0Fhkpoa3B.pdf,4524863
132,Stogurad,1,https://drive.google.com/file/d/1uMbKzjvuuKOF2ZniRvOJlWJpVOKbJ8CM/view?usp=drive_link,1uMbKzjvuuKOF2ZniRvOJlWJpVOKbJ8CM,ok,200,dataset\hdsd_raw\0132_Stogurad_1_1uMbKzjvuuKOF2ZniRvOJlWJpVOKbJ8CM.pdf,3322454
133,Parabamol 400/325,1,https://drive.google.com/file/d/1rWfA8ff61MJ_w4s-pxbf9HDi_RBbx7Fj/view?usp=drive_link,1rWfA8ff61MJ_w4s-pxbf9HDi_RBbx7Fj,ok,200,dataset\hdsd_raw\0133_Parabamol_400_325_1_1rWfA8ff61MJ_w4s-pxbf9HDi_RBbx7Fj.pdf,5547757
134,Systane Ultra,1,https://drive.google.com/file/d/169VApFBaQfHKLTMCL36sb59ditaTSiSp/view?usp=drive_link,169VApFBaQfHKLTMCL36sb59ditaTSiSp,ok,200,dataset\hdsd_raw\0134_Systane_Ultra_1_169VApFBaQfHKLTMCL36sb59ditaTSiSp.pdf,3295776
135,Panfor SR-500,1,https://drive.google.com/file/d/1GUCezgFA46Sl69aFGxxas6PKQBCJkxkM/view?usp=drive_link,1GUCezgFA46Sl69aFGxxas6PKQBCJkxkM,ok,200,dataset\hdsd_raw\0135_Panfor_SR-500_1_1GUCezgFA46Sl69aFGxxas6PKQBCJkxkM.pdf,3397916
136,Metsav 750 XR,1,https://drive.google.com/file/d/1ByOZQVHSufJcGLEmiq8R22_IHnGzKlRm/view?usp=sharing,1ByOZQVHSufJcGLEmiq8R22_IHnGzKlRm,ok,200,dataset\hdsd_raw\0136_Metsav_750_XR_1_1ByOZQVHSufJcGLEmiq8R22_IHnGzKlRm.pdf,4374322
137,Panadol Viên Sủi,1,https://drive.google.com/file/d/1Lv8v3msN1SCcNsyqmg9VXJrWIJp7MFqA/view?usp=drive_link,1Lv8v3msN1SCcNsyqmg9VXJrWIJp7MFqA,ok,200,dataset\hdsd_raw\0137_Panadol_Viên_Sủi_1_1Lv8v3msN1SCcNsyqmg9VXJrWIJp7MFqA.pdf,1989344
138,Panactol,1,https://drive.google.com/file/d/19nyYhp3ZbK3v4WLqpaTNggRBlIPMbdiU/view?usp=drive_link,19nyYhp3ZbK3v4WLqpaTNggRBlIPMbdiU,ok,200,dataset\hdsd_raw\0138_Panactol_1_19nyYhp3ZbK3v4WLqpaTNggRBlIPMbdiU.pdf,1633374
139,"Metronidazole 0,5g/100ml",1,https://drive.google.com/file/d/1MtSFHCbV2TI6ZXqKyyYlEkVSwpkq_hHs/view?usp=sharing,1MtSFHCbV2TI6ZXqKyyYlEkVSwpkq_hHs,ok,200,dataset\hdsd_raw\0139_Metronidazole_0_5g_100ml_1_1MtSFHCbV2TI6ZXqKyyYlEkVSwpkq_hHs.pdf,2543718
140,Pacephene,1,https://drive.google.com/file/d/1NuOtLcXVY5ptvp2Idr-HCItBW28o-86Q/view?usp=drive_link,1NuOtLcXVY5ptvp2Idr-HCItBW28o-86Q,ok,200,dataset\hdsd_raw\0140_Pacephene_1_1NuOtLcXVY5ptvp2Idr-HCItBW28o-86Q.pdf,5494303
141,Kozemix,1,https://drive.google.com/file/d/1PBqS37z4gcKyEH1EFtfFeKl8LJfkhIsR/view?usp=drive_link,1PBqS37z4gcKyEH1EFtfFeKl8LJfkhIsR,ok,200,dataset\hdsd_raw\0141_Kozemix_1_1PBqS37z4gcKyEH1EFtfFeKl8LJfkhIsR.pdf,6280375
142,Metronidazol 250,1,https://drive.google.com/file/d/17V73blHD0MXylrDoiD-nNNFA7vnp9Ydw/view?usp=sharing,17V73blHD0MXylrDoiD-nNNFA7vnp9Ydw,ok,200,dataset\hdsd_raw\0142_Metronidazol_250_1_17V73blHD0MXylrDoiD-nNNFA7vnp9Ydw.pdf,1111399
143,Metronidazol,1,https://drive.google.com/file/d/1EIBA6e1e7CeBtFgJ51Sq2eDQZcdyE6bh/view?usp=sharing,1EIBA6e1e7CeBtFgJ51Sq2eDQZcdyE6bh,ok,200,dataset\hdsd_raw\0143_Metronidazol_1_1EIBA6e1e7CeBtFgJ51Sq2eDQZcdyE6bh.pdf,1136164
144,Melanov-M,1,https://drive.google.com/file/d/1lFNCfB54Llv5zoHkFoWXM4Y8UDQ4GFg9/view?usp=sharing,1lFNCfB54Llv5zoHkFoWXM4Y8UDQ4GFg9,ok,200,dataset\hdsd_raw\0144_Melanov-M_1_1lFNCfB54Llv5zoHkFoWXM4Y8UDQ4GFg9.pdf,2952203
145,Megazon,1,https://drive.google.com/file/d/10x9IackbIpyFdl_uF-GbYg-payRi2a7e/view?usp=sharing,10x9IackbIpyFdl_uF-GbYg-payRi2a7e,ok,200,dataset\hdsd_raw\0145_Megazon_1_10x9IackbIpyFdl_uF-GbYg-payRi2a7e.pdf,5947189
146,Lovarem tablets,1,https://drive.google.com/file/d/1Cc6kmZV4fkKFxDhkPiYhsWYAlN7Y_LVk/view?usp=drive_link,1Cc6kmZV4fkKFxDhkPiYhsWYAlN7Y_LVk,ok,200,dataset\hdsd_raw\0146_Lovarem_tablets_1_1Cc6kmZV4fkKFxDhkPiYhsWYAlN7Y_LVk.pdf,1892945
147,Lorytec 10,1,https://drive.google.com/file/d/17iXKEoNEOkM2_k81WSN7Nw0cfOZ958cj/view?usp=drive_link,17iXKEoNEOkM2_k81WSN7Nw0cfOZ958cj,ok,200,dataset\hdsd_raw\0147_Lorytec_10_1_17iXKEoNEOkM2_k81WSN7Nw0cfOZ958cj.pdf,1790518
148,Lorista HD,1,https://drive.google.com/file/d/1IiG9XYrJ-Vgv-JiEuDuUhWBWFBSYowqb/view?usp=drive_link,1IiG9XYrJ-Vgv-JiEuDuUhWBWFBSYowqb,ok,200,dataset\hdsd_raw\0148_Lorista_HD_1_1IiG9XYrJ-Vgv-JiEuDuUhWBWFBSYowqb.pdf,2829523
149,Lusfatop,1,https://drive.google.com/file/d/1BWoIl7eGqSCek0wp-2MITdQReGHCZxlL/view?usp=drive_link,1BWoIl7eGqSCek0wp-2MITdQReGHCZxlL,ok,200,dataset\hdsd_raw\0149_Lusfatop_1_1BWoIl7eGqSCek0wp-2MITdQReGHCZxlL.pdf,2678919
150,Medaxetine 250mg,1,https://drive.google.com/file/d/1BXNsJ6P7B-n2URgi8B2uUu4DhcuvnqWG/view?usp=sharing,1BXNsJ6P7B-n2URgi8B2uUu4DhcuvnqWG,ok,200,dataset\hdsd_raw\0150_Medaxetine_250mg_1_1BXNsJ6P7B-n2URgi8B2uUu4DhcuvnqWG.pdf,2868000
151,Ofloxacin 200mg/100ml,1,https://drive.google.com/file/d/15b5Lp770tQuypq6mBeE1iSIx0s6tiB0p/view?usp=sharing,15b5Lp770tQuypq6mBeE1iSIx0s6tiB0p,ok,200,dataset\hdsd_raw\0151_Ofloxacin_200mg_100ml_1_15b5Lp770tQuypq6mBeE1iSIx0s6tiB0p.pdf,5429381
152,Ofloxacin 200mg/100ml,1,https://drive.google.com/file/d/15b5Lp770tQuypq6mBeE1iSIx0s6tiB0p/view?usp=sharing,15b5Lp770tQuypq6mBeE1iSIx0s6tiB0p,ok,200,dataset\hdsd_raw\0152_Ofloxacin_200mg_100ml_1_15b5Lp770tQuypq6mBeE1iSIx0s6tiB0p.pdf,5429381
153,Noradrenalin,1,https://drive.google.com/file/d/1jHcqjLZ6Z_G_seVdo8hGn_Ksjca8kSz-/view?usp=sharing,1jHcqjLZ6Z_G_seVdo8hGn_Ksjca8kSz-,ok,200,dataset\hdsd_raw\0153_Noradrenalin_1_1jHcqjLZ6Z_G_seVdo8hGn_Ksjca8kSz-.pdf,11967906
154,Nivalin 5mg tablets,1,https://drive.google.com/file/d/1szuo9fbpKGCsF1K2ve0b7w2Y43OXedC_/view?usp=sharing,1szuo9fbpKGCsF1K2ve0b7w2Y43OXedC_,bad_response:text/html,404,,0
155,Nicomen Tablets 5mg,1,https://drive.google.com/file/d/1fF7ghJmk6yquWdrwY_OncS69ASblZxVe/view?usp=sharing,1fF7ghJmk6yquWdrwY_OncS69ASblZxVe,ok,200,dataset\hdsd_raw\0155_Nicomen_Tablets_5mg_1_1fF7ghJmk6yquWdrwY_OncS69ASblZxVe.pdf,2844659
156,Lobetasol,1,https://drive.google.com/file/d/1V53LSjHmTasS_6HxwtYCTZbq-bYAp6f_/view?usp=drive_link,1V53LSjHmTasS_6HxwtYCTZbq-bYAp6f_,ok,200,dataset\hdsd_raw\0156_Lobetasol_1_1V53LSjHmTasS_6HxwtYCTZbq-bYAp6f_.pdf,924070
157,Mecefix-B.E 250 mg,1,https://drive.google.com/file/d/161wYtazNPNeSgfzy7-SASed6eWIpVVJb/view?usp=sharing,161wYtazNPNeSgfzy7-SASed6eWIpVVJb,ok,200,dataset\hdsd_raw\0157_Mecefix-B_E_250_mg_1_161wYtazNPNeSgfzy7-SASed6eWIpVVJb.pdf,5327207
158,Nanokine 2000 IU,1,https://drive.google.com/file/d/1vXOzSziLkQzS1VujreuCu7BVkkUscudI/view?usp=sharing,1vXOzSziLkQzS1VujreuCu7BVkkUscudI,ok,200,dataset\hdsd_raw\0158_Nanokine_2000_IU_1_1vXOzSziLkQzS1VujreuCu7BVkkUscudI.pdf,1225352
159,Lisiplus HCT 10/12.5,1,https://drive.google.com/file/d/1b3KSk-rZcFUdnCdDjXjLAgjNKpR4PrHL/view?usp=drive_link,1b3KSk-rZcFUdnCdDjXjLAgjNKpR4PrHL,ok,200,dataset\hdsd_raw\0159_Lisiplus_HCT_10_12_5_1_1b3KSk-rZcFUdnCdDjXjLAgjNKpR4PrHL.pdf,1680896
160,Lipotatin 20mg,1,https://drive.google.com/file/d/1Br7NpYbttHyjBNDOQz6DjL9zP7o8EXLn/view?usp=drive_link,1Br7NpYbttHyjBNDOQz6DjL9zP7o8EXLn,ok,200,dataset\hdsd_raw\0160_Lipotatin_20mg_1_1Br7NpYbttHyjBNDOQz6DjL9zP7o8EXLn.pdf,3205327
161,Lipodex,1,https://drive.google.com/file/d/1pKUWbofdLl7npIJb6RTsX05pGeXGCaDR/view?usp=drive_link,1pKUWbofdLl7npIJb6RTsX05pGeXGCaDR,ok,200,dataset\hdsd_raw\0161_Lipodex_1_1pKUWbofdLl7npIJb6RTsX05pGeXGCaDR.pdf,2594394
